Winner,Move Count,Moves,Final Position
Black,182,Nc3 Na6 e3 Nb8 Qf3 e6 Ne4 Qe7 h4 d5 Qh3 g5 Bd3 Qb4 hxg5 Nc6 a3 Qxb2 Qh6 Rb8 Ne2 Qb5 Bb2 Qa4 N2g3 e5 Qe6+ Nge7 O-O Qb5 Rad1 Qa4 Bd4 b5 Be2 fxe6 Bc5 Kf7 Bg4 h5 Bd4 Bg7 Bc5 Ke8 Nf6+ Bxf6 Bf5 Rg8 c3 Rf8 Ne2 Qa5 g3 Bg7 Bd6 Bh8 a4 Rb6 Ra1 Rb8 Rad1 e4 Rde1 Ba6 f3 Be5 Nc1 cxd6 Na2 Bf6 Bg6+ Kd7 Nc1 bxa4 Nd3 Qd8 Rb1 d4 Rbc1 Nd5 Bf5 Be5 g4 Rh8 g6 Nb6 Rf2 Rf8 Nf4 Bf6 g5 Bg7 exd4 Nxd4 Rcf1 h4 Re1 Kc6 Rd1 h3 Kh2 Nxf3+ Kxh3 Bf6 Rh1 Bg7 Bg4 Bh6 Bxf3 Rxf4 gxh6 Qg8 Kg3 Ra8 Rhf1 Nc4 Rd1 Rd8 Re2 a3 Rg2 Rdf8 d3 Kd5 Rgg1 a2 Rdf1 Nd2 Rh1 Bb7 Kh3 Bc8 Ra1 Nb3 Rac1 Qh8 Kh2 Bd7 Kg1 Qg8 Bxe4+ Ke5 Rf1 Ba4 Bf5 Rc8 Rc1 Qg7 Rc2 Rf3 Rh5 a6 Rc1 Na1 Bg4+ Kf4 h7 Rf2 Rf5+ Kxg4 Rd1 Re2 Rg5+ Kf4 Rf1+ Kxg5 Rf5+ Kxg6 Rf7 Kxf7+ Kh1 Bb5 d4 e5 dxe5 Qg3 h8=N+ Kg8 exd6 a5 Nf7 Bc6#,2r3k1/5N2/2bP4/p7/8/2P3q1/p3r3/n6K w - - 2 92
Black,208,d3 Nh6 a4 g6 e4 f6 g3 e5 Bg5 Bd6 Nh3 O-O Nc3 Nf5 Na2 Ne3 Qd2 Qe8 Bh6 Qf7 Rg1 Qd5 Bf4 Ba3 f3 Re8 Qg2 Qxa2 Kd2 Nxc2 Bxe5 Qxa1 g4 b5 bxa3 Ba6 Bd6 Ne1 a5 g5 Nf4 Qxa3 Ng6 Rxe4 Rh1 h6 Qg1 f5 Nf4 gxf4 Kd1 b4 fxe4 Bb7 a6 Qb3+ Kxe1 h5 Ke2 Qe6 Kf3 Qxd6 Qe3 fxg4+ Kg2 Qh6 Qh3 Kg7 Be2 d5 Ra1 Qd6 Qg3 Qd8 Qe3 dxe4 Kg1 Bc6 h3 exd3 Qg3 Bh1 Ra3 Qd7 Bf3 c6 Rc3 Kh7 Qe1 Qe7 Rxd3 Qe8 Kf1 Bg2+ Kxg2 Nxa6 Qb1 Kh8 Bd1 Qg6 Qc2 Rf8 Qb1 Qf5 Rd4 Qd5+ Rxd5 b3 Qf5 b2 Rd7 Rd8 Qd3 Rc8 Qe3 Rg8 Qf3 Rf8 Qe4 Nc7 Qf5 Ne8 Rf7 Rxf7 Qc2 Rf5 Qe4 h4 Qd5 c5 Qxc5 Rf8 Be2 Nf6 Qxa7 Ng8 Qd7 Re8 Qd5 Re5 Qd2 Ne7 Qb4 Rf5 Qc5 Rf8 Qd6 Rf6 Qa3 gxh3+ Kf2 Rf5 Ba6 Ng6 Qd3 b1=R Qe2 Rd5 Qc4 Rb4 Ke1 Re5+ Qe2 Rd5 Qf2 Rd6 Bb5 Kh7 Qf3 h2 Qf2 h1=R+ Qf1 Rdd4 Be2 Kg7 Bf3 Kf8 Bg4 h3 Bh5 h2 Bxg6 Rd1+ Ke2 Rdb1 Qh3 Rhf1 Qh6+ Kg8 Bc2 Ra4 Qe6+ Kg7 Qa2 h1=Q Bd1 Rg1 Qb2+ Rxb2+ Bc2 Re1+ Kf2 Rb7 Bg6 Qh2+ Kf3 Qe2#,8/1r4k1/6B1/8/r4p2/5K2/4q3/4r3 w - - 8 105
White,513,b3 b6 d3 b5 Bf4 a5 g3 Ba6 Nd2 Qc8 Ndf3 f6 Nh4 d5 Bh6 Kf7 Rc1 Nxh6 Nh3 Nd7 f4 Ng4 Bg2 c5 Bf3 g6 Nf2 Qe8 a3 Nge5 b4 Bg7 Nh3 Ng4 bxa5 Bc8 a4 Ra7 d4 bxa4 a6 c4 Ng1 c3 Bxg4 Bb7 Rb1 Bf8 Ngf3 Qa8 Ng2 Ke8 Rb3 Rxa6 Ne3 h6 Rxb7 Ra5 Bf5 e5 Bd3 Qa7 Bxg6+ Kd8 Ng1 Rh7 Ng4 Qb6 Qd3 Qb1+ Rxb1 Bc5 Qa6 f5 Ra1 Rh8 e3 fxg4 h3 Bxd4 Rh2 Ba7 Qb5 Rf8 Kf2 Rf5 Ra3 Rh5 Qb1 Nb8 Bh7 Na6 Bd3 Rg5 Ke2 Nb8 Bg6 Rxg6 Qb3 Rg8 Rxa4 Na6 Qa3 Bxe3 Rc4 Nc5 Qb2 Ke8 Qa3 Bd2 Rxc3 h5 Kf1 Bxf4 Qb4 Kf8 Rd2 Rg5 Rc4 Ra7 gxf4 e4 Ke1 dxc4 Ne2 Ra6 Qb6 Rg8 Rd8+ Ke7 Rd4 Ra5 c3 Ra2 Rd2 Ra1+ Nc1 Ra6 Qd6+ Rxd6 Rc2 Na6 Rh2 Kf7 Kf1 h4 Rc2 Re8 Rb2 g3 Rc2 Rd4 f5 Re7 cxd4 Nb4 Na2 Nxc2 Ke2 Na1 d5 Re6 Nb4 Kf6 Nc6 Kxf5 Kd1 Re7 Na5 Kg6 Ke1 Re6 Nb7 Rb6 Na5 Kf6 Kf1 Rb4 Nb7 Ra4 Ke2 Rb4 Na5 Kg5 Nc6 Kh5 Ne7 g2 Ke1 Rb7 Kf2 Rb1 Ng6 Nb3 Kxg2 Rf1 Ne5 Kh6 Kh2 Rf6 Nc6 Nd4 Kh1 Rf3 Na7 Rc3 Nc6 Ne2 Ne5 Rc1+ Kg2 Nc3 Nd7 Nb1 Kh2 c3 Nf8 c2 d6 Kh5 d7 Nd2 d8=B Rf1 Be7 Rc1 Nd7 Kh6 Nf6 Nf3+ Kg2 Ne5 Ne8 Nd3 Bd8 Kh7 Kh2 Rg1 Bc7 c1=B Bd8 Bd2 Ng7 Rg5 Bxg5 Kh8 Bxd2 Nf4 Bb4 Ne2 Bd2 Ng3 Bc1 Kg8 Nh5 Nxh5 Bf4 Kh8 Bg5 Nf4 Be7 Kg8 Bf8 Kh8 Kh1 Kh7 Kh2 Nh5 Be7 Kh6 Bc5 Nf4 Ba7 e3 Kh1 Kg7 Bd4+ Kh7 Be5 Nd3 Bb8 Nf2+ Kg1 Nh1 Kg2 e2 Bh2 Nf2 Kf3 Nh1 Kg2 Kh8 Bg1 Kg8 Bd4 Kf7 Bb2 e1=Q Bf6 Qd2+ Kxh1 Qb2 Be5 Qb8 Bb2 Qb3 Bd4 Qe6 Bc3 Qd6 Be1 Qf4 Kg1 Ke6 Kh1 Qb8 Ba5 Qe8 Bb6 Qe7 Bf2 Qa3 Ba7 Kd5 Kg2 Qf8 Bd4 Qf7 Bg7 Qg8 Kf2 Qe8 Bf6 Ke6 Kg2 Qd8 Bg7 Qd6 Bc3 Qb6 Kf3 Qc6+ Ke2 Qa6+ Ke1 Qc8 Bg7 Qc7 Kd2 Qc5 Be5 Qc2+ Ke1 Qb3 Bb8 Qc3+ Ke2 Qc5 Ba7 Qb6 Bxb6 Kd5 Kf1 Ke6 Be3 Kf7 Bf2 Kg6 Bb6 Kg5 Bc7 Kf5 Be5 Ke4 Bh8 Kf4 Bg7 Ke4 Kf2 Kd5 Bh6 Kd6 Kg2 Kc7 Bc1 Kb8 Bg5 Ka7 Bh6 Ka8 Kf3 Kb7 Kg2 Ka8 Bd2 Kb8 Bf4+ Ka7 Kf3 Kb6 Bg5 Kc6 Ke3 Kd5 Bh6 Ke5 Bf4+ Ke6 Kf2 Kd7 Ke3 Ke8 Bg5 Kd7 Bh6 Kc7 Kf2 Kc6 Ke1 Kc5 Bd2 Kb5 Bc1 Kc4 Bg5 Kc5 Ke2 Kd4 Bf6+ Kd5 Kf3 Kc5 Bd8 Kd4 Bc7 Kc4 Kg4 Kb5 Bb8 Ka5 Kf3 Kb6 Bd6 Ka6 Bb4 Kb5 Kf2 Ka6 Bd2 Kb5 Bb4 Kc4 Bd2 Kd3 Ba5 Ke4 Kg2 Kf5 Bd8 Kf4 Bc7+ Kg5 Be5 Kg6 Bd6 Kf6 Kh1 Kg5 Bb8 Kf5 Kg1 Kg5 Kf1 Kg6 Bg3 Kf5 Kg2 hxg3 Kf3 Kg6 h4 g2 Kf4 Kf7 Kf5 g1=B Kf4 Kf8 Kg5 Kf7 Kf4 Bb6 Kg5 Ba7 Kf4 Kf6 Ke4 Bg1 Kf4 Ke7 Ke4 Kd7 Kd5 Bf2 h5 Kc8 h6 Be3 Kc6 Bf4 h7 Bg3 h8=Q#,2k4Q/8/2K5/8/8/6b1/8/8 b - - 0 257
White,427,c4 a5 a4 h6 e3 f6 Qg4 Rh7 e4 Ra6 e5 Rd6 Qg5 c6 g3 fxe5 Qh5+ Rg6 g4 Na6 Nc3 b6 b3 d5 Qxg6+ Kd7 Ne4 c5 Ng3 h5 Qd3 hxg4 f3 d4 Qe2 Nb4 Nh3 Ke6 d3 Rh5 Ng1 Nh6 Qg2 Qd5 Bb2 Qe4+ N3e2 Qe3 h3 Nf5 Rb1 b5 Rd1 Nc6 Ra1 Qxd3 cxb5 Qe4 fxe4 Rh6 h4 Nxh4 b6 Rh8 Qh2 Ng2+ Qxg2 Nb4 Bc1 Kf6 Nc3 c4 b7 dxc3 Qh3 g6 Ra2 Kf7 Rah2 Rh5 Bb2 g3 bxc8=N cxb2 Nb6 cxb3 Qf5+ Kg7 Nf3 Rxf5 Rc2 Rg5 Re2 Kg8 Nd2 Nd3+ Kd1 b1=B Na8 Nb4 Nxb3 e6 Nd2 Bg7 Nc4 Bd3 Kc1 Kf8 Na3 Ke7 Rh8 Rf5 Rg8 Nc6 Kb2 Nd8 Nc4 Rf8 Re1 Rf4 Kc1 Rxf1 Nd2 Ba6 Nc4 Kf6 Na3 Bb5 Kd1 Nc6 Kc1 g5 Rd8 g4 Rb8 g2 Rg8 Ke7 Rxf1 Bd3 Kd2 Bb5 Rf3 gxf3 Nc7 g1=Q Rc8 Qb6 Nc2 Kd6 Ne1 Nb4 Kc3 Qd4+ Kb3 Nd3 Nxd3 Bh6 Kc2 Bd2 Nb2 Be1 Ne8+ Kd7 Kc1 Bf1 Rc5 Bg2 Rc4 Qe3+ Kb1 Qd3+ Ka2 Qd1 Nd6 Bg3 Rc2 f2 Kb3 Bf1 Nxd1 Bf4 Rc1 Kxd6 Kc2 Bc4 Ra1 f1=N Nc3 Ba6 Na2 Bc1 Rxc1 Bd3+ Kxd3 Nd2 Nb4 Nf1 Rb1 Kd7 Ra1 Nh2 Re1 Nf1 Nd5 Kd8 Rb1 Kc8 Rb5 Nd2 Rb3 Nf3 Rb4 Nd4 Rxd4 Kd8 Nf4+ Kc7 Rc4+ Kd8 Kc3 Ke7 Rb4 Kf6 Rb2 Kg7 Nh3 Kh8 Rb8+ Kh7 Kb3 Kg6 Rb6 Kg7 Ra6 Kh7 Rxa5 Kg6 Ka3 Kh7 Kb3 Kg7 Kc4 Kf6 Kb3 Ke7 Ra8 Kd7 Ra7+ Kd6 Ka2 Kc6 Ka3 Kd6 Ra5 Ke7 Kb4 Kf6 Kb5 Kf7 Ka6 Ke8 Ng1 Ke7 Rb5 Kf8 Rb1 Kf7 Rb3 Ke7 Kb6 Kf6 Kb5 Kf7 Rc3 Kg6 Ka6 Kf6 Rh3 Kg7 Re3 Kf8 Ra3 Kg8 Ra2 Kg7 Rc2 Kg6 Rh2 Kg7 Rh7+ Kg8 Rh3 Kf7 Kb6 Ke7 Ne2 Ke8 Rh1 Kd8 Kb5 Kc7 Nf4 Kd6 a5 Kd7 Rh5 Kc8 Rh2 Kb7 Rh1 Kc7 Rh6 Kd8 Rh8+ Ke7 Kc5 Kf7 a6 Kg7 Nd3 Kg6 Kc6 Kg7 Ra8 Kf6 Kb5 Kf7 a7 Ke7 Ka5 Kd6 Rd8+ Ke7 Re8+ Kd6 Rb8 Ke7 a8=N Kf7 Nb4 Kg7 Rd8 Kf6 Rh8 Kg6 Rf8 Kh7 Ka4 Kh6 Re8 Kg5 Rh8 Kg6 Rb8 Kh6 Nc2 Kg7 Ne3 Kf7 Nf5 Kg6 Nd6 Kg7 Rf8 Kg6 Rh8 Kg5 Rh7 Kf4 Rh2 Kg3 Ne8 Kg4 Kb3 Kf3 Ra2 Kxe4 Nec7 Kd3 Ra5 Kd4 Ra7 Ke3 Ra5 Kf2 Ka2 Ke1 Ka3 Kd2 Ka4 Kd1 Nb6 e4 Rg5 Kc1 Ka3 e3 Rg7 Kb1 Kb4 Kc2 Nca8 e5 Nc8 e4 Rd7 Kb1 Rd8 e2 Ncb6 e1=Q+ Kb3 Qg1 Rd4 Ka1 Nd5 Qg7 Nc3 Qg5 Kc2 Qg2+ Rd2 Qg7 Rd6 Qf8 Rd1#,N4q2/8/8/8/4p3/2N5/2K5/k2R4 b - - 15 214
Black,96,d3 c5 g3 g5 Nd2 b6 Ndf3 a6 c4 f5 Bxg5 Bg7 Bxe7 Ra7 Ng5 Bf8 Nxh7 Qxe7 Nf6+ Qxf6 g4 Qh6 Qb3 fxg4 Qb4 a5 h4 Be7 b3 Kf8 Rb1 Qg5 Rb2 a4 e3 Ke8 Kd1 Ra6 Qe1 Kf8 Kc2 Rxh4 Qa5 d6 Kc3 Rh8 Nf3 Rh5 Rxh5 Qh6 e4 axb3 a4 Ra7 Qb4 cxb4+ Kxb3 Rxa4 Rb1 Qh8 Re5 Ra8 Ng5 Nf6 c5 Qh7 Re6 Ra1 Nf3 Rxb1+ Ka4 Qf7 Nd2 dxc5 Bg2 Rb3 Re5 Ke8 Nb1 Kd8 f3 Qe6 Rh5 Ba6 Bh3 Bb7 Bxg4 Qc8 Bh3 Bd5 Rh8+ Bg8 Kb5 Qb7 Rh6 Qa6#,1n1k2b1/4b3/qp3n1R/1Kp5/1p2P3/1r1P1P1B/8/1N6 w - - 9 49
White,43,d4 b5 e3 Bb7 g3 Bg2 b4 a6 Qe2 Bc6 c4 Bg2 g4 g6 Qf3 d5 Qf6 h5 Qxe7+ Kxe7 Kd2 Ke8 Nh3 bxc4 f4 Ke7 Na3 Qc8 e4 Bf3 Ke3 f5 b5 g5 bxa6 Kd7 a7 Kd6 e5+ Kc6 axb8=Q Qd8 Qb5#,r2q1bnr/2p5/2k5/1Q1pPppp/2pP1PP1/N3Kb1N/P6P/R1B2B1R b - - 2 22
White,175,Na3 f5 c3 Nf6 Rb1 h6 h4 Kf7 Nh3 Nh7 Nc2 a6 Na1 Nc6 h5 Ke8 g3 Nf6 Qc2 Ne5 Rh2 Nc6 Qxf5 Nb8 Qd3 Nh7 Qxh7 e5 Qe4 Bd6 Qd4 b5 Nb3 e4 Nc5 Qf6 a4 Be5 Qxe5+ Qe6 a5 Kd8 b4 Qf6 Bb2 Qg5 d4 Qxg3 Ba1 d6 Qxg7 Qg4 Bg2 Rh7 Ng5 Qxg5 Bh1 Qxc5 Qf6+ Re7 Qxh6 Qe5 Rc1 Bh3 Qf6 Be6 Kf1 Qf5 Qe5 Qf8 Bg2 c6 Bxe4 Bb3 Bh7 Qg7 Qe4 Rb7 Bb2 Kc7 Rd1 Qg5 Bg6 Nd7 h6 Rb6 Rg2 Rab8 Qb1 Ne5 e3 Ba2 h7 Re8 Rd3 Qxg6 Ba3 Re6 Rh2 Qg1+ Kxg1 Rg6+ Rg2 Rg3 h8=R Bb3 e4 Nd7 f3 Nb8 Rh5 Rg4 Rg5 Bc2 Qxc2 Kc8 Kh1 Rf4 R5g3 Rf5 Rd1 Rb7 Re1 Kd7 Bb2 Rf4 Rd1 Rc7 Rd3 Rxf3 Ba1 Rxd3 Qxd3 Rc8 d5 Rh8+ Rh2 Rh6 Qe2 Ke7 dxc6 Nd7 Qg2 Ke8 Rf3 Rh5 Qg7 Rh4 Qg2 Rxe4 Rh8+ Ke7 Qg7+ Ke6 Rd8 Nf6 Qg6 Rd4 Rxf6+ Ke5 Bb2 Rh4+ Kg1 d5 Rf7 Rc4 Qg4 Rxc6 Qh5+ Ke6 Kh1 Rb6 Qh7 Rd6 Qf5#,3R4/5R2/p2rk3/Pp1p1Q2/1P6/2P5/1B6/7K b - - 7 88
White,91,Nh3 b6 Na3 Bb7 f3 h6 c3 f5 Kf2 c5 g3 e5 Ng1 Nf6 d3 Ne4+ fxe4 d6 e3 f4 Bh3 c4 Kg2 h5 g4 Rh6 Kf1 Qf6 b4 Be7 g5 d5 Qe1 a5 Bb2 Qf7 Qd2 Rf6 Qg2 Ba6 gxf6 Qg8 Qf2 f3 Qd2 gxf6 Bf5 Qh8 d4 h4 Bg6+ Kf8 Qd1 Qh7 b5 Qh5 Bxh5 Bc8 Qb3 Nd7 Qb4 f2 Qc5 Ba6 Qc7 Bxa3 Nf3 Bb7 Qc6 Bxb2 h3 Ba3 Kg2 a4 Rh2 Bc1 Nxe5 Bxe3 Bg6 f1=R Qe6 Bc1 Bh5 Rd8 Qc6 Rf4 Ng6+ Ke8 Qxf6 Ne5 Nxe5#,3rk3/1b6/1p3Q2/1P1pN2B/p1pPPr1p/2P4P/P5KR/R1b5 b - - 0 46
White,275,c3 Nh6 d3 f6 f3 Nf5 Bf4 Nd6 d4 Nc6 Qd2 g5 Na3 Bh6 c4 a5 Nc2 Na7 Kd1 Kf8 Ne1 Ndb5 h3 Nxd4 Bxg5 b5 Rh2 Bb7 Qxa5 Ke8 Qb4 Rb8 Bxh6 Nxe2 cxb5 Rg8 Rc1 Rc8 Rxc7 Rg4 Qc4 Ba6 Qc1 Rf4 Qc4 Rg4 Qc2 Ra8 Qd2 Nc8 Nc2 Bb7 Qd6 Nc1 Qb4 Rg7 Be2 Nxe2 Rxc8 Rxa2 Qd6 e5 Na1 Rg3 Bf8 Rxh3 Rc3 Qb8 Qd4 Rh5 Rxh5 Qc7 Bb4 h6 Bd6 Ra4 Rh2 h5 Qb6 Bc6 Rc5 Bd5 Rxc7 Rg4 g3 Ra4 Ba3 Bc6 Bf8 Ra7 Rxd7 Bb7 g4 Be4 b4 Ra6 Rc7 f5 Be7 Ng3 Kd2 Bb1 Qa7 Rg6 Bf8 Rg5 Qa6 h4 Rh7 e4 Re2 Bd3 Qa4 f4 Bg7 Bc2 Rh2 e3+ Kc1 Rxg7 Rh3 Bb1 Nb3 Bd3 Qa5 Nh1 Rh2 Rg5 b6 Re5 b5 e2 Nh3 Bc4 Re7+ Kf8 Rb7 Be6 Qa4 Bf7 Nxf4 Re3 Nd5 Re7 Qf4 Re5 Qe3 Bxd5 g5 Re8 Nc5 Ra8 Rf7+ Kxf7 Qe5 Ra6 Qxe2 Ra4 Kb1 Ba2+ Qxa2+ Rc4 Qd2 Rb4+ Ka2 Rb2+ Qxb2 Nf2 Qe5 Ne4 Nb7 Nd6 Qe2 Nc4 Qg2 Kf8 g6 Kg7 f4 Na3 Qe2 Kxg6 Qf2 Kh7 Ka1 Kg8 Nc5 Nb1 Qd4 Kf7 Nb3 Kf8 Qe4 Nc3 Ra2 Nd5 Qb1 Ne7 Rb2 Nf5 Qd3 Ne7 Rb1 Nf5 Qd7 Ng7 Qc7 Ne8 Qc2 Ng7 Rg1 Nh5 Qd2 Ke8 b7 Nxf4 Na5 Ne2 Nb3 Nc1 Qd4 Ne2 Rc1 Nxd4 b6 Ke7 Rb1 Kf7 b8=R h3 Ka2 Nf5 Kb2 Kg7 Kc3 Nh6 Rc8 Ng4 Rc5 Nf2 Rb5 Kf7 Rf5+ Ke8 Kd2 Nd3 Rb5 Nf4 Kd1 Ne2 Na1 Nc1 b7 Kf8 Rh5 Ne2 Rh7 Ng3 Rb6 Nf1 Ke2 Ke8 Rc7 h2 Rb3 Kf8 Kd3 Nd2 Ra3 h1=Q Ke3 Qh6+ Kd3 Qh8 b8=Q#,1Q3k1q/2R5/8/8/8/R2K4/3n4/N7 b - - 0 138
White,25,a4 c5 b3 b6 h3 Nc6 Nc3 Ba6 e3 h6 h4 Nb4 Ra3 Bb7 Qf3 Rc8 Nb1 g5 e4 f6 Bc4 Rc7 Bxg8 Ba6 Qh5#,3qkbBr/p1rpp3/bp3p1p/2p3pQ/Pn2P2P/RP6/2PP1PP1/1NB1K1NR b Kk - 2 13
White,157,h4 f6 Rh3 a5 b3 c6 Bb2 Ra6 Rd3 Nh6 g3 c5 f4 Ra7 b4 Qb6 Ba3 Qd8 Rf3 Rg8 bxa5 Rxa5 Bb4 Qc7 c3 Rb5 g4 Kd8 a3 c4 d4 cxd3 g5 Qa5 a4 Rb6 Bg2 Nc6 Bh3 Qd5 Bg4 Nf7 e4 Nxb4 Re3 Qd4 Nh3 Rb5 Be2 Qb6 Rg3 Nc6 Na3 Qa7 Bf3 f5 Qb1 Nb8 Nf2 Qa8 e5 Ke8 Nh3 d2+ Ke2 Rb3 e6 Qa6+ Ke3 Nh6 Nb5 Qa7+ Kd3 Qb6 Rg2 d1=R+ Kc2 Qd6 Rg4 Qb4 cxb4 g6 Rg2 Rf1 a5 Kd8 Bd1 Ke8 Ng1 Na6 Kxb3 Re1 Qe4 Nxb4 exd7+ Kxd7 Bh5 Re2 Ra3 e6 Bxg6 Be7 Nd6 hxg6 Kxb4 Bf6 Rc3 Be5 Nxe2 Rd8 Rc1 Rg8 Nxf5 b5 Nd6 Bxf4 a6 Bxd6+ Kxb5 Ba3 Rgg1 Bxc1 Ng3 Ke8 Qd5 Rf8 Qd2 Rf7 Qd1 Rf2 Kb6 Ng4 Nf5 Kf8 Qd5 Ba3 Kc7 Bc1 Rxg4 gxf5 Rc4 Bb2 Qh1 Kg8 Kd6 Kh7 Qc6 Kh8 Qd7 Rf3 Kxe6 Bg7 Kd6 Bd4 Rc7 Ra3 Qxc8#,2Q4k/2R5/P2K4/5pP1/3b3P/r7/8/8 b - - 0 79
Black,376,e4 f5 Nh3 Nc6 Ke2 Ne5 f4 Ng6 b4 d5 Kd3 dxe4+ Kc4 Nh6 Kc5 e5+ Kc4 Nh4 Kb5 Qe7 a4 Be6 Ra3 Bd5 Qe1 Ng6 c3 a6+ Ka5 Rd8 Qe3 Nh4 Ra1 g6 Rg1 Qe6 Bc4 Bc5 Qf2 Rf8 Bb3 Bd4 Qf1 Qc8 Qd1 Qd7 c4 Rf6 Ba2 Qb5+ axb5 Bf2 Bb3 Bb6+ Ka4 Rfd6 Qe1 c5 Nc3 exf4 Nf2 Kf7 Nh1 Ng8 d4 R8d7 g4 Bxc4 Bd1 Rc6 Nb1 Bd3 Be2 Bc2+ Ka3 Rc8 gxf5 Nxf5 Be3 Nd6 Ng3 Rdd8 Rg2 Ba4 Bc1 Bd1 Nh5 Nh6 Rg3 c4 Kb2 Bxe2 Qh1 Ne8 Kc3 Bxd4+ Kd2 Rc6 Qe1 Ke7 Nxf4 Bf3 Rg1 Rc7 Ng2 Ng8 Na3 h6 Qf2 Bxg2 Qf8+ Ke6 Qg7 Bxg7+ Kc2 Kd7 Kd1 Bd4 Bb2 a5 Bxd4 Ng7 Be3 Rcc8 Bf4 h5 Ke1 Ra8 Bh6 b6 Rb1 Nf5 Rxg2 Ng3 Nc2 c3 Kf2 a4 Na3 Ra7 Rxg3 Rc7 Rd1+ Ke6 Rd2 Rc6 Rxc3 Kf5 Rg3 Rcc8 Re2 g5 Kg1 Rb8 Rg4 Nf6 Rc2 Ke5 Bg7 Rh8 Kf2 Rh6 Ra2 Ra8 Rg2 Rah8 Nc4+ Ke6 Kf1 Ke7 Na5 Rg6 Rg1 Kd7 Bxh8 Kc7 Bxf6 a3 Rxa3 Rxf6+ Ke2 h4 Rh3 Kc8 Rg2 Rf4 Rd3 g4 Rd6 e3 Rg3 bxa5 Rg6 Rf2+ Kd3 Kd7 Re6 Rf5 Rh6 Rf1 Kc4 Rf5 Rg2 Rxb5 bxa5 h3 Rd6+ Kc8 Rd4 Rxa5 Rb2 Ra7 Rc2 Ra8 Kb3+ Kb7 Rc3 Kb6 Rd2 Ra3+ Kb4 Rxc3 Rd4 Kc6 Ka4 Kc7 Rd5 Rb3 Rd2 Rb8 Rd6 Ra8+ Kb3 Ra4 Kb2 Ra1 Rd3 Kc6 Rd2 Rh1 Kc3 Ra1 Kc4 Kb7 Rd4 g3 Kb5 Kb8 Rd6 Rh1 Ka4 Re1 Rh6 Rd1 Kb5 Rd6 Re6 Rd5+ Kb4 Rd7 Ka5 Rg7 hxg3 Kc7 g4 Rxg4 Re4 Kd6 Kb4 Rg6 Re6+ Rxe6 Kb5 Re7 Ka5 h2 Kb5 e2 Ka4 Kc6 Ka3 Ra7+ Kb3 Kc5 Kb2 Kb4 Kc1 Re7 Kb1 Ka4 Ka1 h1=R+ Kb2 Ka5 Ka2 Rc1 Kb2 Rc4 Kb1 Ra4 Kc1 Rae4 Kd2 R4e6 Kc1 Rg7 Kb1 e1=N Ka2 Rf7 Kb3 Rh7 Ka2 Re5 Ka1 Rh6 Kb2 Rf6 Kb3 Nc2 Kc3 Ne1 Kc4 Rf4+ Kb3 Re6 Ka2 Rc4 Ka3 Rg4 Ka2 Ka6 Kb2 Rf6 Kb1 Rg8 Kc1 Rf7 Kb1 Rf6 Ka2 Rff8 Ka1 Rg6 Ka2 Rf2+ Ka3 Ra2+ Kb3 Re2 Ka4 Rg8 Kb3 Kb5 Kc3 Ka5 Kd4 Kb6 Kc4 Rf8 Kc3 Ree8 Kb2 Kc6 Ka1 Rf7 Kb1 Ng2 Ka1 Nh4 Kb2 Rb7+ Ka1 Reb8 Ka2 Ra7#,1r6/r7/2k5/8/7n/8/K7/8 w - - 68 189
White,193,e3 d5 Nh3 Bxh3 Nc3 Kd7 Na4 b6 Nc3 Bf5 Rb1 Be4 Ke2 a5 a3 Bxg2 Qe1 Bh3 e4 e5 d4 Kc6 Nb5 Bxf1+ Rxf1 Nh6 Rg1 Qg5 Rf1 Kd7 Be3 Qg1 b3 Rg8 Nxc7 Na6 Bxh6 Rb8 a4 Qxh2 Rh1 Bb4 Ne6 Qg3 exd5 Qc3 Rd1 Rh8 Rg1 Qf3+ Kxf3 Bd6 Rh1 Ba3 Bf4 Rbe8 Kg2 Nb8 dxe5 f5 Bg5 Bf8 Nc7 Nc6 Rb1 Rd8 Bh4 h6 Qd1 g5 Kg3 Ke7 Ne8 gxh4+ Kf3 Rc8 Kf4 Kd7 Qg4 Nd8 Nf6+ Kc7 Rbd1 Ba3 Qg6 b5 c4 Nb7 Qg4 Rhg8 Rc1 Nc5 Qg2 Kb6 Qe4 Bb4 Qb1 Rg3 Qa1 Kb7 e6 Rgg8 Ke5 Rcd8 f3 Nd3+ Kd4 bxa4 Rcg1 Ne5 Nd7 Rh8 Rg2 Bc3+ Qxc3 Nxc4 Rb2 Rde8 Rf1 Kc7 b4 axb4 Rd2 Kc8 Ne5 b3 Qe3 Nxe5 Rc1+ Nc4 Rg1 b2 Kxc4 b1=Q Qc3 Qb5+ Kxb5+ Kb7 Qc4 Rc8 d6 Rc6 Rdd1 Rc5+ Kb4 Re5 Qf4 Re4+ Qxe4+ Kb6 Rde1 Rd8 Qc4 Rd7 Re5 Ra7 e7 h3 Rh1 Rxe7 Qc8 Rb7 Qg8 Rh7 Rd1 Rh8 Kc4 h2 Qa8 Rg8 Kd4 h1=R Re8 a3 Qb8+ Ka6 Qa8+ Kb5 Qb8+ Ka6 Re3 Rgg1 Rb3 Rg4+ Kd3 Rf1 Qb5+ Ka7 Rc3 Rh4 Rc6 Rfh1 Ra6#,8/k7/R2P3p/1Q3p2/7r/p2K1P2/8/3R3r b - - 19 97
