Winner,Move Count,Moves,Final Position
Black,32,Nf3 Nf6 Nc3 Nc6 e4 Nd4 Nxd4 e5 Be2 exd4 f3 dxc3 dxc3 d5 Qxd5 Qxd5 Be3 c6 exd5 cxd5 Bb5+ Bd7 Bxd7+ Kxd7 Bd2 Re8+ Be3 Rxe3+ Kf1 Rxf3+ Kg1 Bc5#,7r/pp1k1ppp/5n2/2bp4/8/2P2r2/PPP3PP/R5KR w - - 2 17
White,39,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 Nd5 Nxd5 f6 Nxf6+ Qxf6 c3 Qxf3 Bd3 Qxe4+ Bxe4 d5 f3 Bd6 dxe5 Be6 Qxd5 Bxd5 Bxd5 Bxe5 Bxc6+ Kf8 Be3 Bxc3+ Kf1 Bxb2 Bxb7 c6 Bxc6 Be5 Bc5+ Kg8 Bd5#,r5kr/p5pp/8/2BBb3/8/5P2/P5PP/R4K1R b - - 4 20
Black,58,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Kd2 Nxe4+ Nxe4 Rg8 c3 dxe4 Nh4 Qxd4+ cxd4 f6 Nf3 exf3 Bd3 fxg2 f3 Bd6 dxe5 fxe5 Rf1 Be6 Bxh7 O-O-O Be4 Bc5+ Ke1 Rxd1+ Kxd1 gxf1=R+ Ke2 Nd4+ Kd3 Rxf3+ Be3 Rxe3+ Kxe3 c6 Bxc6 Nxc6+ Ke2 Nd4+ Kf1 Rf8+ Kg1 Rf1+ Rxf1 Nc6+ Rf2 Bxf2+ Kh1 Bd5#,2k5/pp4p1/2n5/3bp3/8/8/PP3b1P/7K w - - 2 30
Black,48,Nf3 Nf6 Nc3 Nc6 e4 d5 b3 e5 d4 Bd6 Bd3 Be6 Be3 Nxe4 b4 Nxc3 O-O f6 Nxe5 fxe5 f3 Nxd4 Bxd4 c6 a3 exd4 Rc1 Bxh2+ Kh1 Bd6 Bf5 Qb6 Bxe6 Rf8 Qxd4 Qxd4 Bxd5 cxd5 Rfe1+ Kd8 Re8+ Kxe8 Re1+ Kd8 Re8+ Kxe8 a4 Qd1#,r3kr2/pp4pp/3b4/3p4/PP6/2n2P2/2P3P1/3q3K w - - 1 25
White,45,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 Qe7 dxe5 f6 Kf2 fxe5 Nxd5 Bxd5 c3 O-O+ Kg1 Rf1+ Qxf1 Bxe4 Bxe4 b5 Bxc6 Rf8 Qxf8+ Qxf8 Bd5+ Qf7 Bxf7+ Kh8 Be6 c6 Rf1 e4 Rf8#,5R1k/p5pp/2p1B3/1p6/4p3/2P1B3/PP4PP/6KR b - - 1 23
White,51,Nf3 Nf6 h3 Nc6 Nc3 e5 e4 d5 d4 Bd6 Bd3 Be6 Be3 Rb8 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 dxe5 fxe5 Nxd5 Qxd5 c3 Qxd3 Qxd3 O-O O-O-O Rbe8 Rhf1 Rxf1 Rxf1 Bxa2 Qd5+ Re6 Rg1 Bxd5 exd5 Re8 dxc6 bxc6 Bxa7 Rf8 Bd4 exd4 cxd4 Rf1+ Rxf1 Kh8 Rf8#,5R1k/2p3pp/2p5/8/3P4/7P/1P4P1/2K5 b - - 2 26
White,81,g3 b6 a4 Nf6 Nf3 d6 Nc3 Bf5 e4 Nc6 d4 e5 Bd3 Bxe4 Bxe4 Nxe4 Nxe4 f6 Ke2 Nxd4+ Qxd4 c6 Qxe5+ Qe7 Qxe7+ Bxe7 Nxf6+ Bxf6 c3 Bxc3 Be3 Bxb2 Kf1 Be5 Nxe5 dxe5 f3 O-O Re1 Rxf3+ Kg1 Rxg3+ Kf1 Rxe3 h3 Rxe1+ Kxe1 a6 Rf1 Rf8 Rxf8+ Kxf8 Kf1 Ke7 Kg1 Kf8 h4 Kg8 h5 a5 Kh1 e4 Kg1 b5 axb5 a4 bxc6 Kh8 Kh1 Kg8 Kg1 Kh8 Kh1 Kg8 Kg1 Kf7 Kh1 Kg8 c7 Kh8 c8=R#,2R4k/6pp/8/7P/p3p3/8/8/7K b - - 0 41
White,109,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 dxe5 fxe5 Nxd5 g6 c3 Qxd5 exd5 Bxd5 O-O Bxg2 Rf8+ Rxf8 Bxg6+ Rf7 Bxf7+ Kf8 Qd6+ cxd6 Be6 Bd5 Rf1+ Ke8 Bxd5 Rd8 Bxc6+ bxc6 Rf8+ Kxf8 Bxa7 d5 Bc5+ Kg8 Bd6 Rxd6 Kh1 Rd8 Kg1 Rf8 h4 Rf1+ Kxf1 e4 Kg1 d4 cxd4 Kh8 h5 Kg8 d5 cxd5 Kh1 Kh8 Kg1 Kg8 a3 d4 a4 Kh8 a5 Kg8 Kh1 Kf8 Kg1 Kf7 Kh1 Kg8 Kg1 d3 Kf2 e3+ Kg1 Kh8 Kh1 Kg8 Kg1 Kh8 Kh1 Kg7 h6+ Kg8 Kg1 Kh8 Kh1 Kg8 Kg1 Kh8 a6 Kg8 a7 Kh8 a8=R#,R6k/7p/7P/8/8/3pp3/1P6/6K1 b - - 0 55
Black,52,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Qe7 Be3 Be6 Nxe5 Nxe5 dxe5 c6 Qb1 Nxe4 Bxe4 f6 f3 fxe5 Bxd5 cxd5 Ke2 O-O-O Nxd5 Bxd5 c3 Bxf3+ Kxf3 Qf6+ Qf5+ Qxf5+ Ke2 Bd6 Rhf1 Qxf1+ Kxf1 Rhf8+ Kg1 Rf1+ Rxf1 Kb8 Bxa7+ Kc8 Bb8 Bc5+ Rf2 Bxf2+ Kh1 Rd1#,1Bk5/1p4pp/8/4p3/8/2P5/PP3bPP/3r3K w - - 2 27
White,37,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxd5 Nxd5 exd5 f6 dxc6 exd4 cxb7 c6 c3 dxe3 fxe3 O-O Bxh7+ Kh8 e4 Rc8 Qxd6 Qxd6 Bf5 Qxh2 Rxh2+ Kg8 Bxe6+ Rf7 bxc8=R#,2R3k1/p4rp1/2p1Bp2/8/4P3/2P2N2/PP4PR/R3K3 b Q - 0 19
White,55,Nf3 Nf6 Nc3 Nc6 d4 e5 e4 Qe7 g4 d5 Bd3 Be6 Be3 Nxe4 Bxe4 f6 Bxd5 Kf7 Bxe6+ Qxe6 Nxe5+ fxe5 f3 Bd6 dxe5 Qxe5 Qxd6 Qxc3+ bxc3 cxd6 Bd2 Rhe8+ Be3 Rxe3+ Kf1 d5 Re1 Rxe1+ Kf2 Re2+ Kxe2 Re8+ Kf1 Re1+ Kxe1 Kg8 Rf1 Ne5 Rf2 Nxf3+ Rxf3 d4 cxd4 Kh8 Rf8#,5R1k/pp4pp/8/8/3P2P1/8/P1P4P/4K3 b - - 2 28
White,45,b4 Nf6 Nf3 c6 Nc3 g6 e4 e5 d4 d5 Bd3 Nbd7 Be3 Qe7 O-O Nc5 bxc5 Kd7 Nxe5+ Qxe5 f3 Qxh2+ Kxh2 Bd6+ cxd6 Nxe4 fxe4 f6 Nxd5 cxd5 c3 dxe4 Bxe4 Rf8 Qg4+ Kxd6 Rxf6+ Be6 Qxe6+ Kc7 Rf7+ Rxf7 Qxf7+ Kb8 Qxb7#,rk6/pQ5p/6p1/8/3PB3/2P1B3/P5PK/R7 b - - 0 23
Black,48,Nf3 Nf6 Nc3 Nc6 b3 e5 e4 d5 d4 Bd6 Bd3 Be6 Be3 Nxe4 Bxe4 f6 Bxd5 Bxd5 Nxd5 Nxd4 Qxd4 c6 Qxe5+ fxe5 c3 cxd5 Nxe5 Bxe5 f3 Bxc3+ Kf1 O-O Re1 Rxf3+ Kg1 Rxe3 Rxe3 Rc8 Re8+ Qxe8 b4 Bd4+ Kf1 Qf7+ Ke1 Qe6+ Kf1 Rf8#,5rk1/pp4pp/4q3/3p4/1P1b4/8/P5PP/5K1R w - - 7 25
White,59,Nf3 Nf6 Nc3 Nc6 e4 e5 Rb1 d5 d4 Bd6 Nxd5 Nxd5 exd5 f6 dxc6 Be6 cxb7 c6 c3 exd4 Ng5 O-O Nxe6 dxc3 Qxd6 cxb2 Qxf8+ Qxf8 Bxb2 Qb4+ Bc3 Qxc3+ Kd1 Rd8+ Bd3 Qxd3+ Kc1 Qxb1+ Kxb1 h6 Nxg7 Kh7 Ne6 Rd1+ Rxd1 Kg8 f3 Kh7 Nf4 Kg8 Rd8+ Kh7 Rd7+ Kg8 Rd8+ Kh7 Rd7+ Kg8 b8=Q#,1Q4k1/p2R4/2p2p1p/8/5N2/5P2/P5PP/1K6 b - - 0 30
Black,70,Nf3 Nf6 Nc3 Nc6 e4 e5 Bd3 Nb4 Nxe5 Nxd3+ cxd3 d5 f3 c6 Nxd5 cxd5 exd5 Qxd5 Qa4+ Bd7 Qxd7+ Qxd7 O-O Bc5+ d4 Bxd4+ Rf2 Bxe5 d4 Qxd4 Be3 Bxh2+ Kh1 Qxe3 Raf1 Bd6 Kg1 Qxf2+ Rxf2 O-O Re2 Bc5+ Rf2 Bxf2+ Kh1 Bd4 Kh2 Rab8 Kh1 Bxb2 Kg1 Bd4+ Kh1 Rbe8 Kh2 Be5+ Kg1 Bd4+ Kh1 b5 Kh2 Be5+ Kg1 Bd4+ Kh1 Re1+ Kh2 Be5+ Kh3 Rh1#,5rk1/p4ppp/5n2/1p2b3/8/5P1K/P5P1/7r w - - 10 36
White,45,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Qd6 Be3 Be6 Nxe5 Qxe5 f3 Bd6 dxe5 Nxe4 fxe4 f6 Nxd5 Bxd5 c3 fxe5 exd5 O-O dxc6 Rf1+ Rxf1 Rf8 Rxf8+ Kxf8 cxb7 c6 Bg6 Kg8 Bxh7+ Kh8 Qxd6 e4 Bxe4 Kg8 Qe6+ Kh8 Qe8#,4Q2k/pP4p1/2p5/8/4B3/2P1B3/PP4PP/R3K3 b Q - 4 23
Black,86,Nf3 Nf6 Nc3 d5 e4 Nc6 d4 g5 Bd3 e5 Be3 Bd6 Nxe5 Bxe5 f3 Be6 Ba6 Nxe4 fxe4 f6 Bxb7 Nxd4 Qxd4 c6 Bxc6+ Kf8 Bxd5 Qxd5 Qxe5 fxe5 O-O+ Kg8 Nxd5 Bxd5 c3 Bxe4 Rf8+ Rxf8 Rf1 Rxf1+ Kxf1 Bxg2+ Kg1 a6 Bd4 exd4 cxd4 Bd5 Kf1 Bc4+ Kg1 Bf1 a4 Bd3 d5 a5 Kh1 Be4+ Kg1 Bxd5 Kf1 Bc4+ Kg1 Be6 Kh1 Bd5+ Kg1 Be6 b4 axb4 a5 b3 Kh1 Bd5+ Kg1 b2 Kf1 Bc4+ Kg1 b1=Q+ Kg2 Qe4+ Kg1 Qd4+ Kh1 Bd5#,6kr/7p/8/P2b2p1/3q4/8/7P/7K w - - 6 44
Black,44,Nf3 Nf6 Nc3 h6 e4 Nc6 d4 e5 a4 Nxd4 Qxd4 d5 Qxe5+ Be6 Qxe6+ fxe6 Ra2 c6 Bd3 Bd6 Be3 Nxe4 Bxe4 Qc8 Bxd5 exd5 Nxd5 cxd5 c3 Qxc3+ bxc3 O-O O-O Rxf3 Re2 Bxh2+ Kh1 Rxe3 fxe3 Bd6 Rf8+ Rxf8 e4 Rf1#,6k1/pp4p1/3b3p/3p4/P3P3/2P5/4R1P1/5r1K w - - 1 23
Black,58,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 Ne2 g5 Nc3 Nxe4 Bxe4 f6 f3 dxe4 fxe4 Qxd4 Qxd4 a5 Qxe5 fxe5 O-O Nb8 Rf8+ Rxf8 Rf1 Nc6 Nb5 Rxf1+ Kxf1 Bc4+ Kg1 Bxa2 Nd6+ cxd6 Bf2 Be6 c3 O-O-O Bd4 Nxd4 cxd4 Bg4 dxe5 dxe5 Kf1 Be2+ Kg1 Bb5 Kh1 Rd1#,2k5/1p5p/8/pb2p1p1/4P3/8/1P4PP/3r3K w - - 6 30
Black,46,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Ke2 Nxd4+ Nxd4 exd4 f3 dxc3 exd5 cxb2 c3 c6 Qc2 b6 Qxb2 cxd5 Qb5+ Kf8 Qxd5 Nxd5 Kf1 Nxe3+ Kg1 Bxh2+ Rxh2 Qxd3 Rxh7 f6 Rxh8+ Kf7 Rf8+ Kxf8 Rf1 Qxf1+ Kh2 Qxg2#,r4k2/p5p1/1p2bp2/8/8/2P1nP2/P5qK/8 w - - 0 24
White,61,b3 Nf6 Nf3 Nc6 Nc3 e5 e4 d5 d4 Bd6 Bd3 Be6 Be3 Nxe4 Bxe4 h6 Qc1 f6 Bg6+ Kf8 Bf7 Nxd4 Bxe6 Rh7 Nxd4 exd4 f3 dxc3 Bxd5 c6 a3 cxd5 O-O Bxh2+ Kh1 Bd6 Bxa7 Rc8 Bd4 Kg8 Bxf6 Qxf6 Qe3 Qh4+ Kg1 Qf2+ Rxf2 h5 Qe6+ Kh8 Qxc8+ Bf8 Qxb7 Bb4 Qxd5 Bd6 Qxd6 Kg8 Qd5+ Kh8 Qd8#,3Q3k/6pr/8/7p/8/PPp2P2/2P2RP1/R5K1 b - - 4 31
Black,52,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 Bf2 Nxd4 Rb1 c6 Bxd4 Bxd4 Nxd5 cxd5 a3 Bxb2 c3 Bxc3+ Kf1 dxe4 Rxb7 Qxd3+ Qxd3 exd3 Rxg7 O-O-O Rxh7 a6 Rc7+ Kxc7 Kg1 Rxh2 Rxh2 Bd4+ Kh1 Kb8 a4 a5 Rh8 Rxh8#,1k5r/8/4bp2/p7/P2b4/3p4/6P1/7K w - - 0 27
Black,50,Nf3 Nf6 Nc3 d6 e4 Nc6 d4 e5 Bd3 Be6 Be3 Nxe4 Bxe4 f6 Bxc6+ bxc6 Nxe5 fxe5 f3 exd4 Qxd4 Qh4+ Qxh4 Be7 Qxe7+ Kxe7 Nd5+ cxd5 c3 c6 b3 Kf8 O-O Re8 Rae1 Kg8 Bxa7 Rf8 Bf2 Rxf3 Rxe6 Rxc3 Re8+ Kf7 Bd4+ Kxe8 Rf8+ Rxf8 Bxg7 Rc1#,4kr2/6Bp/2pp4/3p4/8/1P6/P5PP/2r3K1 w - - 1 26
White,57,Nf3 e6 Ne5 Nf6 Nc3 Nc6 Nxc6 dxc6 e4 Bd6 d4 Nxe4 Nxe4 a6 Nxd6+ cxd6 f3 h5 c3 f6 Bd3 O-O Be3 Bd7 O-O Rc8 Rc1 e5 Qb3+ Be6 Qxe6+ Rf7 Qxf7+ Kxf7 dxe5 fxe5 Bc4+ Kf8 Bf2 d5 Be2 Kg8 Bd4 exd4 cxd4 Qd6 Bd3 Qxh2+ Kxh2 a5 Kg1 Rf8 Rxc6 Rxf3 Rc8+ Rf8 Rcxf8#,5Rk1/1p4p1/8/p2p3p/3P4/3B4/PP4P1/5RK1 b - - 0 29
Black,58,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Bh3 Nxe5 Bxe5 f3 Bxg2 dxe5 Bxf3 exd5 Bxd5 exf6 Qxf6 Nxd5 Qxb2 c3 Qxc3+ Nxc3 f6 Qh5+ Kf8 Na4 Re8 Nc3 Rxe3+ Kf1 Rxd3 Kf2 Na5 Qxh7 Nc6 Qxg7+ Kxg7 Rhg1+ Kf8 Rg8+ Kxg8 Rg1+ Kf8 Ke1 Rxc3 Rg8+ Kxg8 Kf1 Rxh2 Kg1 Rxa2 Kh1 Rc1#,6k1/ppp5/2n2p2/8/8/8/r7/2r4K w - - 2 30
Black,96,Nf3 Nf6 a4 b6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Kd7 dxe5 Nxe4 fxe4 a5 Nxd5 Bxd5 c3 f6 exd5 fxe5 dxc6+ Kc8 Qg4+ Kb8 Qxg7 Qxd3 Qxh8+ Qd8 Qxd8+ Ka7 Qxa8+ Kxa8 O-O Kb8 Rf8+ Ka7 Ra8+ Kxa8 Rf1 Kb8 Rf8+ Ka7 Ra8+ Kxa8 Bd4 exd4 cxd4 h6 d5 Kb8 Kh1 h5 Kg1 h4 Kh1 b5 axb5 a4 Kg1 Kc8 b6 cxb6 b4 axb3 Kh1 b2 Kg1 b1=Q+ Kf2 Qf5+ Kg1 Qxd5 Kh1 Qxg2+ Kxg2 h3+ Kg1 Kb8 Kh1 b5 Kg1 b4 Kh1 b3 Kg1 b2 Kh1 b1=Q#,1k6/8/2P5/8/8/7p/7P/1q5K w - - 0 49
Black,52,Nf3 Nf6 Nc3 a6 e4 Nc6 Be2 e5 d4 d5 Be3 Bd6 Nxe5 Bxe5 f3 Be6 Nb5 Nxe4 Nd6+ cxd6 fxe4 f6 h3 Nxd4 Qd2 Nf3+ Kf1 Nxd2+ Bxd2 dxe4 c3 O-O Bd3 exd3 Be3 Bxc3 Re1 Bxb2 Kg1 Ba1 h4 Be5 Bd4 Bxd4+ Re3 Bxe3+ Kf1 Kh8 Rg1 Rc8 h5 Rc1#,3q1r1k/1p4pp/p2pbp2/7P/8/3pb3/P5P1/2r2KR1 w - - 1 27
Black,46,Nf3 Nf6 Nc3 Nc6 e4 Nd5 Nxd5 e5 d4 f6 Nxf6+ Qxf6 c3 Qxf3 Bd3 Qxd1+ Kxd1 d5 f3 Bd6 Be3 Be6 exd5 Bxd5 dxe5 Bxf3+ Kc1 Bxe5 Rf1 Bxg2 Rf8+ Rxf8 Bxa7 Bf1 Bd4 Bxd3 Bxe5 Rf3 Bxg7 Rxa2 Be5 Rxa1+ Kd2 Na5 Bd6 Nc4#,4k3/1pp4p/3B4/8/2n5/2Pb1r2/1P1K3P/r7 w - - 4 24
White,47,Nf3 Nf6 Ng1 Nc6 Nf3 e5 Nc3 d5 e4 Bd6 d4 Be6 Bd3 Nxe4 Bg5 Nxc3 bxc3 f6 Bxf6 Nxd4 cxd4 c6 Bxe5 Bxe5 c3 Bxd4 cxd4 Qa5+ Qd2 Qxd2+ Kf1 Qxd3+ Kg1 Qxf3 gxf3 O-O Rf1 Rxf3 Re1 Rg3+ fxg3 Rf8 Rxe6 Rf1+ Kxf1 Kh8 Re8#,4R2k/pp4pp/2p5/3p4/3P4/6P1/P6P/5K1R b - - 2 24
White,45,Na3 Nf6 Nf3 Nc6 Nc4 e5 e4 d5 d4 Bd6 Nxd6+ cxd6 c3 Be6 Bd3 Nxe4 b4 f6 Bxe4 Rc8 Be3 dxe4 Nxe5 fxe5 f3 Nxd4 cxd4 exd4 Bf2 O-O Bxd4 Qh4+ Kf1 Rxf3+ Qxf3 Qxh2 Qxe4 Qxg2+ Qxg2 Rf8+ Kg1 Rf1+ Rxf1 d5 Qxg7#,6k1/pp4Qp/4b3/3p4/1P1B4/8/P7/5RKR b - - 0 23
Black,36,Nf3 Nf6 Nc3 g6 e4 Nc6 Bb5 e5 Bxc6 dxc6 d4 Qxd4 Qxd4 Bd6 Qxe5+ Be6 Qxe6+ fxe6 Be3 Nxe4 Bc1 Nxc3 bxc3 O-O Be3 Rxf3 O-O Bxh2+ Kh1 Rxe3 fxe3 Bd6 Rf8+ Rxf8 Rf1 Rxf1#,6k1/ppp4p/2pbp1p1/8/8/2P1P3/P1P3P1/5r1K w - - 0 19
Black,50,b3 Nf6 Nf3 Nc6 Nc3 e5 e4 d5 d4 Bd6 Bd3 Be6 Be3 Nxe4 Bxe4 f6 Bxd5 Bxd5 Nxd5 Nxd4 Qxd4 Rc8 Qc3 c6 Qxe5+ fxe5 c3 cxd5 Nxe5 Bxe5 f3 Bxc3+ Kf1 O-O Re1 Rxf3+ Kg1 Rxe3 Rxe3 Be5 Rxe5 Ra8 Re3 Rc8 Re8+ Qxe8 b4 Qe3+ Kf1 Rf8#,5rk1/pp4pp/8/3p4/1P6/4q3/P5PP/5K1R w - - 3 26
Black,38,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 dxe4 Nxe5 Bxe5 f3 Qxd4 fxe4 Qxc3+ bxc3 Bxc3+ Kf1 Be6 Rc1 Nxe4 Bxe4 f6 Bxc6+ bxc6 Bg5 Bc4+ Qe2+ Bxe2+ Kg1 Bb4 Bxf6 Bc5+ Bd4 Bxd4#,r3k2r/p1p3pp/2p5/8/3b4/8/P1P1b1PP/2R3KR w kq - 0 20
White,31,Nf3 d5 Nc3 Nf6 e4 Nc6 d4 e5 Bd3 Bf5 Be3 Bxe4 Bxe4 Bd6 Bxd5 Nxd5 Nxd5 f6 Nxf6+ Qxf6 c3 Qxf3 Qxf3 Nxd4 cxd4 c6 Qxc6+ Kd8 Qxd6+ Kc8 Rc1#,r1k4r/pp4pp/3Q4/4p3/3P4/4B3/PP3PPP/2R1K2R b K - 2 16
Black,50,Nf3 Nf6 Nc3 Nc6 e4 e5 Ne2 d5 Ned4 Nxd4 Nxd4 exd4 f3 c6 d3 Bd6 c3 Be6 cxd4 Nxe4 fxe4 f6 Be3 dxe4 dxe4 Qa5+ Qd2 Qxd2+ Kxd2 O-O Bd3 Rae8 Kc1 Bxa2 Bc4+ Bxc4 Rxa7 Rxe4 Rxb7 Rxe3 Rxg7+ Kxg7 Rf1 Re1+ Rxe1 Bf4+ Kb1 Bd3+ Ka1 Ra8#,r7/6kp/2p2p2/8/3P1b2/3b4/1P4PP/K3R3 w - - 5 26
White,39,Nf3 Nf6 Nc3 Nc6 e4 g5 d4 e5 Bd3 d5 Be3 Bd6 Nxe5 Bxe5 f3 Be6 dxe5 g4 Nb1 gxf3 Nc3 fxg2 exf6 dxe4 Bxe4 Qxd1+ Rxd1 gxh1=R+ Kf2 Rxh2+ Kg1 Rg8+ Kxh2 Rg2+ Kxg2 Rd8 Bxc6+ Kf8 Rxd8#,3R1k2/ppp2p1p/2B1bP2/8/8/2N1B3/PPP3K1/8 b - - 0 20
White,45,Nf3 Nf6 Nc3 Nc6 e4 Nb8 d4 Nc6 Bd3 e5 Be3 d5 Nxe5 Nxe5 dxe5 c6 exf6 Bd6 fxg7 f6 f3 Be6 Nxd5 cxd5 c3 dxe4 fxe4 Rf8 gxf8=R+ Kxf8 O-O Bxh2+ Kh1 Qxd3 Qg4 Qxf1+ Rxf1 Bd6 Rxf6+ Ke8 Qxe6+ Kd8 Qxd6+ Kc8 Rf8#,r1k2R2/pp5p/3Q4/8/4P3/2P1B3/PP4P1/7K b - - 2 23
White,43,Nf3 Nf6 Nc3 Nc6 e4 a6 d4 e5 Bd3 d5 Be3 Bd6 Nxe5 Bxe5 f3 Be6 dxe5 Nxe4 fxe4 f6 Bc5 fxe5 Nxd5 Qc8 c3 Bxd5 exd5 Rf8 dxc6 Rf1+ Rxf1 Qg4 cxb7 Rd8 Rf8+ Kd7 Rxd8+ Kxd8 Bxh7+ Qxd1+ Rxd1+ Ke8 Bg6#,4k3/1Pp3p1/p5B1/2B1p3/8/2P5/PP4PP/3RK3 b - - 2 22
White,33,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 dxe5 Nxc3 bxc3 f6 O-O Kf7 exf6 Qxf6 Bb5 Qxf3 Bxc6 Qxf1+ Qxf1+ Kg8 Bxd5 c6 Bxe6#,r5kr/pp4pp/2p1B3/8/8/2P1B3/P1P3PP/R4QK1 b - - 0 17
Black,72,Nf3 Nf6 Nc3 Nc6 e4 a6 d4 e5 Bd3 d5 Be3 Bd6 Nxe5 Bxe5 f3 Be6 dxe5 Nxe4 fxe4 f6 Nxd5 Qxd5 c3 fxe5 Rc1 Qxd3 Qxd3 Kf8 O-O+ Kg8 Rf8+ Rxf8 Bd4 Nxd4 cxd4 c6 dxe5 Rf1+ Kxf1 Bxa2 Qd5+ Bxd5 exd5 cxd5 Rc8+ Kf7 Rf8+ Kxf8 Kg1 Kg8 Kh1 a5 Kg1 b5 Kh1 d4 Kg1 b4 Kh1 b3 Kg1 a4 Kh1 Kf8 Kg1 Kg8 Kh1 a3 Kg1 axb2 Kh1 b1=Q#,6kr/6pp/8/4P3/3p4/1p6/6PP/1q5K w - - 0 37
White,65,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 Rg1 Nxe4 Bxe4 f6 Nb1 dxe4 Nc3 Qxd4 Qxd4 Nxd4 Bxd4 Bf5 f3 c6 fxe4 Bxe4 Bxe5 fxe5 Nxe4 O-O c3 Rf1+ Kxf1 Rf8+ Nf6+ Rxf6+ Ke1 Rf1+ Kxf1 e4 Re1 Kh8 Rxe4 Kg8 b4 Kh8 Kf2 Kg8 Re8+ Kf7 Rf8+ Kxf8 Kf1 Ke7 b5 Kf8 bxc6 Kg8 cxb7 Kh8 b8=Q#,1Q5k/p5pp/8/8/8/2P5/P5PP/5KR1 b - - 0 33
Black,58,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 Nxd5 Qxd5 f3 Nxe4 fxe4 f6 Bf1 Nxd4 Qxd4 c6 c3 Bxd4 cxd4 Qxe4 Bd3 Kd7 Bxe4 Rhg8 Bxc6+ Kc8 Bxb7+ Kb8 Bd5 Bxd5 Bf4+ Kc8 Rc1+ Kd8 Rc8+ Rxc8 O-O Bxg2 Bc7+ Rxc7 Rxf6 Rc1+ Rf1 Rc5 Rf8+ Rxf8 d5 Bxd5 b3 Rc1#,3k1r2/p5pp/8/3b4/8/1P6/P6P/2r3K1 w - - 1 30
White,49,Nf3 Nf6 Nc3 Nc6 a4 e5 e4 d5 d4 Bd6 Bd3 Be6 Be3 Nxe4 Bxe4 f6 Bxd5 Bxd5 Nxd5 Nxd4 Qxd4 c6 Qb6 cxd5 Qxd8+ Rxd8 c3 O-O Nxe5 fxe5 f3 Rxf3 O-O-O Rxe3 Rxd5 Rxc3+ Kb1 Re3 Rxd6 Re1+ Rxe1 Rxd6 Rxe5 Rd1+ Ka2 Ra1+ Kxa1 Kh8 Re8#,4R2k/pp4pp/8/8/P7/8/1P4PP/K7 b - - 2 25
White,35,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 Bc4 Kf8 Bxd5 Qxd5 Nxd5 Bxd5 c3 Nxd4 cxd4 c6 exd5 cxd5 dxe5 fxe5 O-O+ Kg8 Qxd5#,r5kr/pp4pp/8/3Qp3/8/4B3/PP4PP/R4RK1 b - - 0 18
White,49,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 b5 Bd3 d5 Be3 Bd6 Nxe5 Bxe5 f3 Be6 dxe5 Nxe4 fxe4 Nd4 Bxd4 f6 Nxd5 Qxd5 c3 Qxe4+ Bxe4 fxe5 Bxe5 c6 Bxc6+ Kf8 Rg1 Re8 Bxg7+ Kg8 Be5 Bxa2 Bd5+ Bxd5 Qxd5+ Re6 Qxe6+ Kf8 Rxa7 Rg8 Rxh7 Rxg2 Qf7#,5k2/5Q1R/8/1p2B3/8/2P5/1P4rP/4K1R1 b - - 1 25
